epoch,train_loss,val_loss,train_dice_macro,val_dice_macro,val_iou_macro,val_f1_macro,learning_rate,val_dice_Neoplastic,val_iou_Neoplastic,val_f1_Neoplastic,val_dice_Inflammatory,val_iou_Inflammatory,val_f1_Inflammatory,val_dice_Connective_Soft_tissue,val_iou_Connective_Soft_tissue,val_f1_Connective_Soft_tissue,val_dice_Dead,val_iou_Dead,val_f1_Dead,val_dice_Epithelial,val_iou_Epithelial,val_f1_Epithelial
1,1.1089003169937601,1.0443418751279991,0.19853466242441692,0.22473685319276013,0.1911701781881761,0.22473685163717647,9.990232305719945e-05,0.9112894906801005,0.8370356333286143,0.9112894856828844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21239477528370015,0.11881525761226619,0.21239477250299807
2,1.0215825806699397,1.0233048706887715,0.2241912117512274,0.2254672343069041,0.1941645153904664,0.225467232649535,9.960967771506666e-05,0.9230164307103458,0.8570385445333575,0.9230164257106279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20431974082417473,0.11378403241897456,0.20431973753704719
3,1.0051845990189718,1.0151647221611206,0.22333941404355778,0.1916589554425281,0.18398578719773864,0.1916589544442674,9.912321891107009e-05,0.9582947772126404,0.9199289359886932,0.958294772221337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.99089071637629,1.0075137658291553,0.22844552786925099,0.23374947334890014,0.2009661734011043,0.23374946991745923,9.844486647586723e-05,0.9386875394896127,0.8844591714660506,0.9386875344911837,0.0,0.0,0.0,0.07346043563282574,0.03813076927748218,0.07346043071862271,0.04180634642652902,0.021349444346445205,0.04180634387192322,0.11479304519553322,0.060891481915543604,0.11479304050556652
5,0.9815806141322542,1.0039297374616187,0.22772962709220418,0.21348348851165802,0.19039137455972516,0.2134834859756336,9.757729755661011e-05,0.9392781875237519,0.8855085060719294,0.9392781825257964,0.0002390589905130221,0.00011954378426470528,0.00023905884726079413,0.08593190983767339,0.04489490749014354,0.08593190483905752,0.041968286206351645,0.021433915452288003,0.04196828366605321,0.0,0.0,0.0
6,0.9771587332818851,1.0026718690452805,0.2245084010028758,0.2451806841897358,0.2027332102915011,0.24518067998650053,9.652393605146844e-05,0.9185406424780772,0.8493529008642905,0.918540637478492,0.03314460822654668,0.01685157351434017,0.03314460328135437,0.048502631288576965,0.024854059280952724,0.04850262704045085,0.04190597964507708,0.021401413420118216,0.04190597710085678,0.183809559310401,0.10120610437780377,0.1838095550313486
7,0.9729740783708904,1.0008699897542057,0.22679413465151468,0.21241192289429986,0.18962112293744013,0.21241191956108244,9.528893909706797e-05,0.9391927808023426,0.8853567017697164,0.9391927758043508,0.0331238669251147,0.016840850508125806,0.03312386198567834,0.04842250112935979,0.024811979620272033,0.04842249688418906,0.041320465614682125,0.021096082789086534,0.041320463131193995,0.0,0.0,0.0
8,0.9706039040460499,0.9993787217571075,0.22451886076204414,0.21256230882860688,0.1896970353412289,0.2125623054792563,9.387718066217124e-05,0.9391825228716285,0.8853384706801698,0.9391825178736514,0.03320544399519225,0.01688302618787149,0.033205439053367744,0.04861427831144462,0.024912695512283523,0.04861427405595075,0.04180929896476903,0.02135098432581966,0.04180929641331163,0.0,0.0,0.0
9,0.9673088198408074,0.9989355949752302,0.22435192124376316,0.21456309098153054,0.19051605735470928,0.2145630875271911,9.229423231234974e-05,0.938499907234526,0.8841260718023097,0.9384999022363472,0.03320568154918673,0.01688314900936966,0.03320567660736618,0.048824639268827616,0.025023193840727542,0.04882463500001478,0.036794278216694586,0.018741937132941925,0.03679427597747222,0.01549094863841786,0.007805934988197427,0.015490947814755147
10,0.9675150165499533,1.000191856220544,0.22390709290019095,0.21200495932055025,0.1875488725858502,0.21200495571033945,9.054634122155989e-05,0.9319550985131011,0.8725804478965838,0.931955093513952,0.033205704489139634,0.01688316086991431,0.03320569954735096,0.040231695041186843,0.020528801766713112,0.04023169013518725,0.03782550729601077,0.01927734125413334,0.03782550498863339,0.016806791263312956,0.00847461114190636,0.01680679036657362
11,0.9648072630258147,0.9982482769403113,0.2228280427639057,0.21260506112907493,0.1897031282570432,0.21260505777606217,8.864040551740155e-05,0.9391172406901187,0.8852224550251219,0.9391172356921272,0.03321338124424784,0.016887129964947397,0.0332133763015992,0.048876225908944436,0.025050294890550325,0.048876221636438344,0.041818457802063634,0.021355761404596343,0.04181845525014605,0.0,0.0,0.0
12,0.9654456823608561,0.9987777202244265,0.21884486942660036,0.21380369696510182,0.19040048295630663,0.2138036935443343,8.658394705735986e-05,0.9393975545206225,0.8857207132838806,0.9393975495226933,0.033205696842657506,0.016883156916486692,0.03320569190085822,0.048876369705930824,0.025050370436323546,0.04887636543344024,0.04753886375629841,0.02434817414484235,0.047538860864679525,0.0,0.0,0.0
13,0.963580747992256,1.0001595303954849,0.21648186528330773,0.21441424021168437,0.1907591790987388,0.21441423674900614,8.438508174347008e-05,0.9395488214154484,0.8859896998459854,0.9395488164175532,0.033205696842657506,0.016883156916486692,0.03320569190085822,0.04887758357094527,0.025051008157858722,0.04887757929831369,0.05043909922937092,0.02587203057336305,0.05043909612830565,0.0,0.0,0.0
14,0.9623628987813944,0.9995954632759094,0.2154455321061767,0.21464314865761094,0.1909525134815019,0.21464314561961856,8.205248749256013e-05,0.9391024369247254,0.8851961486295661,0.9391024319267315,0.003496512160096211,0.0017513178320961644,0.0034965095237641033,0.08869390422919772,0.046404866507490906,0.08869389923141818,0.041922889974035316,0.021410234438356414,0.041922887416179035,0.0,0.0,0.0
15,0.9627250547802776,1.0003012831670692,0.21803654172785306,0.22451823069079588,0.1957759865461382,0.22451822694281603,7.959536998847742e-05,0.9381441085543633,0.8834947530188402,0.9381441035560549,0.0032887438269490147,0.001647080326101986,0.0032887412245968754,0.08880071227841715,0.04646334521413517,0.08880070728032793,0.04908144822305549,0.025158122658862872,0.04908144471708042,0.04327614057119457,0.022116631512750843,0.04327613793602009
16,0.960895506431568,0.9991159615028335,0.22175872027088978,0.2336758764152119,0.19963929473290826,0.23367587213914903,7.702342635146032e-05,0.934222097295949,0.8765635832059157,0.9342220922967581,0.03316970539119857,0.016864548752436193,0.03316970045045812,0.0488781707782799,0.025051316656006475,0.048878166505621,0.04188924901349589,0.021392686288245907,0.04188924645819629,0.11022015959713626,0.05832433876193721,0.1102201549847116
17,0.9616439154753262,1.000199964247554,0.2177333196453995,0.21719566983613242,0.19181335220099943,0.2171956661684812,7.434680686803489e-05,0.9382760003254544,0.8837287285707659,0.9382759953272303,0.0331231497872196,0.016840479760406087,0.03312314484239054,0.04913900935412767,0.025188370462961174,0.04913900506896372,0.04196281245725472,0.02143106000449169,0.0419628098973948,0.023477377256605644,0.011878122206372356,0.023477375706426787
18,0.9610981024368823,1.001011056713311,0.21321977198507827,0.21262972032552083,0.18970486985423268,0.21262971696927516,7.157607493247108e-05,0.9390716696092144,0.8851414772412701,0.9390716646112148,0.03308518972279686,0.016820855458470042,0.03308518477905043,0.0491408107687323,0.025189317117293403,0.04914080648349262,0.041850931526860646,0.0213726994541298,0.04185092897261795,0.0,0.0,0.0
19,0.9606720012262326,1.0003165308251438,0.21566269537538002,0.21334390552736532,0.19012208430356223,0.2133439021278519,6.872216535789155e-05,0.9392469803505634,0.8854530347327889,0.93924697535261,0.03309625157982379,0.016826574053970266,0.03309624663295808,0.04930228949732409,0.025274182274310133,0.04930228520375382,0.04507400620911534,0.023056630456741903,0.04507400344993758,0.0,0.0,0.0
20,0.9600585728245773,1.0003694863204498,0.20981834030029867,0.21416022974655563,0.19059729248401497,0.2141602263066969,6.579634122155988e-05,0.9394351270292834,0.8857875184927252,0.939435122031366,0.03310190335003968,0.016829495847506874,0.033101898403531525,0.04928032023917438,0.025262635503434584,0.04928031594710703,0.048983798114280656,0.02510681257640826,0.04898379515147971,0.0,0.0,0.0
21,0.9605439228749056,1.0015399991029716,0.2116973233687396,0.21260730239560938,0.18969662614228833,0.2126072990420404,6.28101494146603e-05,0.9390865840917376,0.8851679788475224,0.9390865790937407,0.03318623045220384,0.016873092392389506,0.033186225510981056,0.04887768628339889,0.02505106211936764,0.04887768201077837,0.04188601115070665,0.021390997352162024,0.041886008594702,0.0,0.0,0.0
22,0.9603899288979509,1.0002566988927772,0.21489148628677648,0.21329645240283016,0.1900833279640398,0.2132964490069138,5.9775375071993364e-05,0.9391911687245877,0.8853538366525442,0.9391911637266238,0.03303808681911454,0.016796505614939325,0.03303808187386485,0.04930262151799112,0.025274356782269,0.04930261722433858,0.04495038495245729,0.022991940770446476,0.04495038220974187,0.0,0.0,0.0
23,0.9596435531563715,1.0017896229962269,0.21182499427508547,0.21284274168823716,0.18903653557957745,0.21284273826614983,5.670399506143306e-05,0.9359061009928582,0.87953337752064,0.9359060959943286,0.027708901645330308,0.01404909329482129,0.02770889684527015,0.052736737276763444,0.027082489710719145,0.05273673286618673,0.04786196852623391,0.02451771737170682,0.0478619656249636,0.0,0.0,0.0
24,0.9601544708651505,1.0008781200431915,0.21052476068425757,0.22017745111742765,0.19347312704006964,0.2201774473643571,5.3608130716701005e-05,0.9387242251471651,0.8845243125212541,0.9387242201490136,0.033067939341065875,0.016811937739216024,0.03306793439216656,0.04951412395693397,0.025385533197186155,0.04951411965492317,0.04906249349676297,0.025148162528639953,0.04906249053025463,0.030518473645210414,0.015495689214051913,0.030518472095427403
25,0.9609249646145999,1.000855232577726,0.20857297993265092,0.21418750464091638,0.1906118335034187,0.21418750119939367,5.049999999999999e-05,0.9394358652601802,0.8857888311399903,0.939435860262263,0.03309003422912147,0.01682335989189658,0.03309002928122433,0.049412313846406014,0.02533201362705371,0.04941230954853062,0.04899930986887407,0.025114962858152984,0.04899930690495027,0.0,0.0,0.0
26,0.9595431089401245,1.0017413030187767,0.20841407119234967,0.2147412577977985,0.19093877810376308,0.21474125430392604,4.7391869283298976e-05,0.9395771053973382,0.8860400036434479,0.939577100399449,0.03300737755119235,0.016780631088539524,0.03300737260851077,0.04920087160378105,0.025220880452325106,0.04920086731431444,0.05192093443668117,0.026652375334502855,0.05192093119735612,0.0,0.0,0.0
27,0.9604958942906208,1.001666806907539,0.21437120095163936,0.21608243583020928,0.19176605244413641,0.2160824327054589,4.429600493856693e-05,0.9393531869904083,0.8856418323880951,0.9393531819924754,0.0037600807234607018,0.0018835815711086465,0.0037600780573796345,0.08833840837507022,0.04621027527156717,0.08833840337703523,0.048960503062107134,0.02509457298991097,0.04896050010040427,0.0,0.0,0.0
28,0.960823454805835,1.0023471806422775,0.20970199458483915,0.2193274381069669,0.19294829524878948,0.21932743439992836,4.122462492800662e-05,0.938412147731922,0.8839703145877266,0.9384121427337129,0.03316169716899711,0.016860408464318213,0.033161692225143334,0.04890776553443054,0.025066864943894894,0.04890776123930578,0.0452264508029298,0.023136414354238997,0.04522644807297589,0.03092912929655501,0.015707473893768826,0.03092912772850408
29,0.9591649457219908,1.0014006341078194,0.20936602500015994,0.21337082951060055,0.1901244437956618,0.21337082611388833,3.8189850585339674e-05,0.9392000504146149,0.8853696220307157,0.9392000454166523,0.033089989871256796,0.016823336960439233,0.03308998492338175,0.049371058887611056,0.025310328298244218,0.04937105458570179,0.045193048379520054,0.023118931688909886,0.045193045643706034,0.0,0.0,0.0
30,0.9599751560330756,1.0011911449662174,0.20877816620416204,0.21427329196277084,0.1906676913372689,0.21427328850500724,3.5203658778440106e-05,0.9394814418114031,0.88586987427742,0.9394814368134946,0.03311845949325548,0.016838054967317904,0.03311845454740161,0.04917239760309747,0.02520591647497777,0.049172393310835706,0.049477384902038186,0.025366219555241234,0.04947738185798389,0.00011677600405964712,5.839141138767019e-05,0.00011677599532055387
31,0.9591267856253761,1.0028315997985473,0.21159052445559073,0.2142229798492515,0.19061414330519194,0.21422297639002558,3.227783464210844e-05,0.9393708256903922,0.8856731913883605,0.9393708206924631,0.03311910678089237,0.01683838960207081,0.03311910183502027,0.048992301785793176,0.025111280611879047,0.04899229747449249,0.049632664989179794,0.025447854923649264,0.04963266194815198,0.0,0.0,0.0
32,0.9599413519970138,1.002163873379489,0.20781973718630878,0.21409610574830878,0.19054058332778193,0.21409610230572848,2.942392506752889e-05,0.9393428606127987,0.8856234740997524,0.9393428556148642,0.033042950660945196,0.01679901992371843,0.03304294571723789,0.04912189026911701,0.025179374366906607,0.04912188597134217,0.04897282719868313,0.02510104824853215,0.048972824225198,0.0,0.0,0.0
33,0.958584915242793,1.0020428691283767,0.21238857862088736,0.21408369010392886,0.19052624537353685,0.21408368665884087,2.6653193131965075e-05,0.9393114978044249,0.885567719325791,0.9393114928064845,0.03301961340785724,0.01678695610435892,0.033019608463132684,0.04917081034203475,0.025205082332531513,0.04917080603462439,0.048916528965327485,0.025071469105002835,0.04891652598996294,0.0,0.0,0.0
34,0.9585405072305545,1.0022475335253291,0.21056619328730086,0.21425465006135386,0.1906213074056059,0.21425464659892737,2.3976573648539646e-05,0.9393327463540965,0.8856054932640414,0.9393327413561602,0.033083617432776685,0.016820042644413728,0.03308361248391283,0.04925199722594991,0.02524774966111019,0.04925199289689264,0.04960488929394629,0.025433251458464253,0.0496048862576712,0.0,0.0,0.0
35,0.9597104581853301,1.001888368862221,0.21300161666925366,0.21462577135728247,0.19085423329418683,0.21462576787103055,2.1404630011522576e-05,0.9394831418529361,0.8858728973855275,0.9394831368550287,0.03308351197916955,0.016819988128961773,0.03308350703028788,0.04933283851252862,0.02529023889186206,0.049332834191541435,0.051229364441777996,0.026288042064582646,0.05122936127829482,0.0,0.0,0.0
36,0.9595509113157197,1.0021289508026767,0.2103031064549666,0.21447327600209554,0.190752524673402,0.21447327252066897,1.8947512507439848e-05,0.9393977092645368,0.8857209884141599,0.9393977042666134,0.03317087980719218,0.016865155933800925,0.033170874863923526,0.04869783197021797,0.024956581696102906,0.048697827658776484,0.05109995896853087,0.026219897322946255,0.05109995581403147,0.0,0.0,0.0
37,0.9595243752184993,1.0032246773501476,0.21068219683265021,0.21104820847638028,0.18724821696564137,0.2110482048949894,1.66149182565299e-05,0.9325130125015519,0.8735591378840181,0.9325130075025345,0.033123821330727166,0.01684082693661871,0.03312381638587905,0.03998772177096276,0.020401771057829057,0.0399877168446961,0.04961648677865947,0.025439348949740998,0.04961648374183744,0.0,0.0,0.0
38,0.9590158664852108,1.0039652783468545,0.21031550544544753,0.2108580177285732,0.18706136331798612,0.21085801415795627,1.4416052942640132e-05,0.9321593075267723,0.8729385516933209,0.9321593025277093,0.033083941791629476,0.016820210325480315,0.03308393684275672,0.040009427860769275,0.020413071587941877,0.04000942292114315,0.049037411463695196,0.025134982983187365,0.049037408498172154,0.0,0.0,0.0
39,0.9607850519159883,1.0025164689644273,0.20690055361559861,0.21150015790022905,0.1878327565644025,0.21150015434473018,1.235959448259843e-05,0.9339275727114834,0.8760451436558256,0.9339275677126572,0.03311856425707333,0.01683810912809996,0.03311855931118478,0.04166785915925365,0.02127721763345257,0.04166785429727682,0.048786793373334705,0.025003312404634267,0.04878679040253209,0.0,0.0,0.0
40,0.9482718268665699,0.9820453133209642,0.28513278180462187,0.35109287578077775,0.27284360230845667,0.35109287120399346,1.04536587784401e-05,0.9321307562329473,0.8728884755072918,0.9321307512343687,0.14560615624332887,0.07851954250902643,0.14560615226196288,0.14040583649067895,0.07550348309639399,0.1404058316869394,0.08272897425448057,0.04314933733602525,0.08272896994715934,0.45459265568245333,0.29415717309354567,0.4545926508895368
41,0.9153492135374554,0.9742742715829826,0.39875776993844825,0.3643996606239391,0.2811511169728635,0.36439965595214285,8.70576768765026e-06,0.9309930970632935,0.8708953090066393,0.9309930920659043,0.19173061451975923,0.10602989579942446,0.19173061064630467,0.14998357780277974,0.08107148455722779,0.14998357283217542,0.08158810531306386,0.04252898219564998,0.08158810055798567,0.46770290842079904,0.30522991330537586,0.46770290365834427
42,0.9009073112353637,0.9724332126508276,0.41678932486762915,0.37210411898907064,0.2871652108919879,0.372104114198658,7.122819337828748e-06,0.9344400030712223,0.8769473382676926,0.9344399980721582,0.22074992523661505,0.12406908301856988,0.22074992063758714,0.10634351637345567,0.05615776530376674,0.10634351137809096,0.12030567353213374,0.06400278589881161,0.1203056690602708,0.4786814767319264,0.31464908197109837,0.4786814718451831
43,0.8974199205728117,0.9679856005921421,0.429518998850718,0.4029036313797409,0.30739659940438024,0.4029036266486502,5.711060902932039e-06,0.9344759172038553,0.8770106019111332,0.9344759122051426,0.3238874497530565,0.19323729167551298,0.3238874448433285,0.1063316520576493,0.05615114820564471,0.10633164719665637,0.1625385682339236,0.08845822035986879,0.16253856425758306,0.4872845696502201,0.3221257348697415,0.4872845647405404
44,0.8927913065714939,0.9673705718603479,0.432680969866723,0.40676976507127616,0.30965952003203323,0.40676976017597505,4.476063948531556e-06,0.9334805756481888,0.8752588601145466,0.9334805706491255,0.32349547457683264,0.19295830680515402,0.3234954695813217,0.09924343443589023,0.05221259588622629,0.09924342964560813,0.18823632808207816,0.10389673388406798,0.18823632335824897,0.4893930126133909,0.32397110347017133,0.48939300764557103
45,0.888314357955886,0.9674253180084458,0.4417767482661876,0.4124274651138037,0.31386544163609453,0.4124274602158967,3.4227024433898985e-06,0.934658749998293,0.8773327325838507,0.9346587449993686,0.3568791383023978,0.21719591456813808,0.3568791333028548,0.10506576779426285,0.05544560122910674,0.10506576296960063,0.18054292056329005,0.09922900770991794,0.180542915779958,0.4849907489107749,0.32012395208945943,0.48499074402770154
46,0.877672209196499,0.9658970150602869,0.44305921377810886,0.4184304630702192,0.3175822659451081,0.41843045820636,2.555133524132766e-06,0.9334975705561811,0.8752887427016928,0.9334975655577293,0.37493347151638323,0.23071884439478388,0.3749334665508078,0.10827011718279714,0.057233391598994605,0.10827011237859958,0.19320041628340984,0.10692963294024908,0.19320041159157414,0.48225073981232486,0.31774071808981996,0.4822507349530891
47,0.8746543485637105,0.9652850311922739,0.4491611439796124,0.4219129965718271,0.3192916255326815,0.42191299186897363,1.8767810889299075e-06,0.9310736003977049,0.8710362104856987,0.9310735954001309,0.3737747062820843,0.22984189689212833,0.373774701416109,0.10770004047973329,0.05691488811691211,0.10770003574020792,0.21220198670133691,0.11869460930309648,0.21220198265258255,0.48481464899827614,0.31997052286557154,0.48481464413583797
48,0.8776354047865678,0.9635570214455387,0.45566109784730735,0.42443361051678946,0.3212731888817016,0.42443360587567025,1.3903222849333503e-06,0.9325797728277806,0.8736763170568216,0.932579767829782,0.3753930782124075,0.2310670188449978,0.375393073334228,0.10954991697921582,0.05794911908182417,0.10954991218464583,0.21894071672070567,0.1229272482820398,0.21894071305985746,0.48570456784383803,0.3207462411428246,0.48570456296983766
49,0.8738069122355283,0.9636564222444971,0.4526390949686771,0.4252770204225388,0.32178403369831343,0.42527701567430076,1.0976769428005576e-06,0.9314949719378822,0.8717740651415349,0.931494966939849,0.3775401250401666,0.23269612448783253,0.37754012009435134,0.10704633418735296,0.05654989666183818,0.10704632945155537,0.22190251834982044,0.12479772376927377,0.22190251417612916,0.4884011525974716,0.32310235843108825,0.4884011477096188
50,0.8687431364795848,0.9632244199873453,0.4546988651186793,0.42710547003997085,0.32306733064975646,0.4271054653244145,1e-06,0.9326479431086431,0.8737959861387842,0.932647938110461,0.37822705901415965,0.2332182572883746,0.3782270540669724,0.114078093348562,0.060489298600446384,0.11407808857782106,0.223158877738054,0.12559303977272282,0.22315887375409732,0.48741537699043563,0.32224007144845446,0.48741537211272107
